[main] Total elements: 8388608, bytes per buffer: 33554432, total required: 128 MB
==63305== NVPROF is profiling process 63305, command: ./bin/profile_harness --num_batches=256 --vocab_size=32768 --kernel=radix_v1 --warmup_runs=0 --runs=1
[run] Launching kernel 'radix_v1' (run 0)
==63305== Profiling application: ./bin/profile_harness --num_batches=256 --vocab_size=32768 --kernel=radix_v1 --warmup_runs=0 --runs=1
==63305== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
290.38ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
290.38ms  1.0880us                    -               -         -         -         -      128B  112.20MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
290.39ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
290.39ms  1.0560us                    -               -         -         -         -      128B  115.60MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
290.40ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
290.41ms  1.1200us                    -               -         -         -         -      128B  108.99MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
290.42ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
290.42ms     896ns                    -               -         -         -         -      128B  136.24MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
290.43ms     416ns                    -               -         -         -         -      128B  293.44MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
290.43ms     928ns                    -               -         -         -         -      128B  131.54MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
290.44ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
290.44ms     896ns                    -               -         -         -         -      128B  136.24MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
290.45ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
290.45ms     896ns                    -               -         -         -         -      128B  136.24MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
290.46ms     352ns                    -               -         -         -         -      128B  346.79MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
290.47ms     896ns                    -               -         -         -         -      128B  136.24MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
290.48ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
290.48ms  1.1520us                    -               -         -         -         -      128B  105.96MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
290.49ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
290.49ms     896ns                    -               -         -         -         -      128B  136.24MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
290.50ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
290.51ms  1.1520us                    -               -         -         -         -      128B  105.96MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
290.51ms     351ns                    -               -         -         -         -      128B  347.78MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
290.52ms     896ns                    -               -         -         -         -      128B  136.24MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
290.53ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
290.53ms  1.2160us                    -               -         -         -         -      128B  100.39MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
290.54ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
290.54ms     896ns                    -               -         -         -         -      128B  136.24MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
290.55ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
290.55ms     896ns                    -               -         -         -         -      128B  136.24MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
290.56ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
290.56ms     896ns                    -               -         -         -         -      128B  136.24MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
290.57ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
290.58ms     928ns                    -               -         -         -         -      128B  131.54MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
290.58ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
290.59ms     928ns                    -               -         -         -         -      128B  131.54MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
290.60ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
290.60ms     896ns                    -               -         -         -         -      128B  136.24MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
290.61ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
290.61ms     896ns                    -               -         -         -         -      128B  136.24MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
290.62ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
290.62ms     896ns                    -               -         -         -         -      128B  136.24MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
290.63ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
290.63ms     928ns                    -               -         -         -         -      128B  131.54MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
290.64ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
290.65ms     928ns                    -               -         -         -         -      128B  131.54MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
